unique_sample_id,class_id,class_name,component_id,area_pixels,centroid_y,centroid_x
Scoliosis__S_32.JPG,11,T11,377,355,556.2366197183098,163.1661971830986
Scoliosis__S_32.JPG,11,T11,396,36,557.5,214.44444444444446
Scoliosis__S_32.JPG,12,T12,1,126,386.6190476190476,177.56349206349208
Scoliosis__S_32.JPG,12,T12,3,99,399.3131313131313,210.44444444444446
Scoliosis__S_32.JPG,12,T12,17,105,414.15238095238095,239.15238095238095
Scoliosis__S_32.JPG,12,T12,23,57,417.29824561403507,177.2982456140351
Scoliosis__S_32.JPG,12,T12,24,231,424.74891774891773,208.35064935064935
Scoliosis__S_32.JPG,12,T12,30,141,429.6099290780142,236.3049645390071
Scoliosis__S_32.JPG,12,T12,59,58,445.7241379310345,234.22413793103448
Scoliosis__S_32.JPG,12,T12,70,49,447.14285714285717,208.6734693877551
Scoliosis__S_32.JPG,12,T12,84,36,455.8333333333333,234.5
Scoliosis__S_32.JPG,12,T12,157,109,478.6238532110092,204.5045871559633
Scoliosis__S_32.JPG,12,T12,246,70,533.7,203.2
Scoliosis__S_32.JPG,12,T12,260,42,541.9285714285714,213.07142857142858
Scoliosis__S_32.JPG,12,T12,264,34,543.4705882352941,177.55882352941177
Scoliosis__S_32.JPG,12,T12,270,411,558.5352798053528,187.88077858880777
Scoliosis__S_32.JPG,13,L1,4,72,419.2083333333333,244.375
Scoliosis__S_32.JPG,13,L1,14,1427,451.687456201822,254.22634898388227
Scoliosis__S_32.JPG,13,L1,55,31,458.93548387096774,221.4516129032258
Scoliosis__S_32.JPG,13,L1,57,321,466.62305295950154,205.23676012461058
Scoliosis__S_32.JPG,13,L1,62,35,470.6857142857143,256.2857142857143
Scoliosis__S_32.JPG,14,L2,8,1066,485.39212007504693,238.02251407129455
Scoliosis__S_32.JPG,14,L2,84,131,509.2442748091603,175.74045801526717
Scoliosis__S_32.JPG,14,L2,128,111,523.1081081081081,241.92792792792793
Scoliosis__S_32.JPG,14,L2,169,73,554.8904109589041,219.65753424657535
Scoliosis__S_32.JPG,15,L3,29,39,496.2307692307692,254.48717948717947
Scoliosis__S_32.JPG,15,L3,38,148,501.94594594594594,224.80405405405406
Scoliosis__S_32.JPG,15,L3,92,39,532.8717948717949,149.76923076923077
Scoliosis__S_32.JPG,16,L4,2,310,538.9064516129032,157.9806451612903
Scoliosis__S_32.JPG,16,L4,9,30,563.9333333333333,143.4
Scoliosis__S_32.JPG,16,L4,14,205,572.9804878048781,199.6439024390244
Scoliosis__S_32.JPG,17,L5,1,2620,588.713358778626,171.75458015267176
Scoliosis__S_33.jpg,1,T1,1,1517,71.80026367831246,158.84838497033618
Scoliosis__S_33.jpg,2,T2,1,1951,96.45412608918504,171.84059456688877
Scoliosis__S_33.jpg,3,T3,1,3834,143.81246739697443,181.92879499217528
Scoliosis__S_33.jpg,4,T4,8,57,160.17543859649123,218.73684210526315
Scoliosis__S_33.jpg,4,T4,10,1882,190.01965993623804,206.14187035069077
Scoliosis__S_33.jpg,4,T4,24,49,206.6122448979592,191.30612244897958
Scoliosis__S_33.jpg,4,T4,33,38,261.89473684210526,210.89473684210526
Scoliosis__S_33.jpg,4,T4,37,89,274.0561797752809,205.93258426966293
Scoliosis__S_33.jpg,4,T4,40,53,283.41509433962267,203.20754716981133
Scoliosis__S_33.jpg,5,T5,1,2319,231.00948684777921,215.21216041397153
Scoliosis__S_33.jpg,5,T5,2,89,205.46067415730337,128.41573033707866
Scoliosis__S_33.jpg,5,T5,3,58,203.25862068965517,196.86206896551724
Scoliosis__S_33.jpg,5,T5,16,54,225.75925925925927,117.55555555555556
Scoliosis__S_33.jpg,5,T5,46,30,281.53333333333336,206.16666666666666
Scoliosis__S_33.jpg,6,T6,11,45,222.9111111111111,186.15555555555557
Scoliosis__S_33.jpg,6,T6,17,53,225.0943396226415,245.26415094339623
Scoliosis__S_33.jpg,6,T6,65,32,232.90625,219.375
Scoliosis__S_33.jpg,6,T6,97,6200,325.34564516129035,216.95645161290324
Scoliosis__S_33.jpg,7,T7,1,1434,258.8291492329149,248.11087866108787
Scoliosis__S_33.jpg,7,T7,20,217,241.94930875576037,205.76497695852535
Scoliosis__S_33.jpg,7,T7,86,106,369.70754716981133,152.62264150943398
Scoliosis__S_33.jpg,7,T7,88,84,365.82142857142856,176.0595238095238
Scoliosis__S_33.jpg,7,T7,130,50,398.24,154.24
Scoliosis__S_33.jpg,8,T8,28,6528,413.2829350490196,145.04151348039215
Scoliosis__S_33.jpg,9,T9,33,108,468.462962962963,107.82407407407408
Scoliosis__S_33.jpg,11,T11,1,77,348.0,162.45454545454547
Scoliosis__S_33.jpg,11,T11,3,54,358.27777777777777,149.62962962962962
Scoliosis__S_33.jpg,11,T11,14,35,385.6857142857143,122.4
Scoliosis__S_33.jpg,11,T11,22,1714,495.73103850641775,111.63710618436406
Scoliosis__S_33.jpg,11,T11,31,1047,540.3361986628462,107.63992359121299
Scoliosis__S_33.jpg,12,T12,5,122,411.4836065573771,181.98360655737704
Scoliosis__S_33.jpg,12,T12,6,155,415.3354838709677,102.12903225806451
Scoliosis__S_33.jpg,12,T12,8,122,431.38524590163934,161.70491803278688
Scoliosis__S_33.jpg,12,T12,21,70,455.95714285714286,146.72857142857143
Scoliosis__S_33.jpg,13,L1,1,106,423.8207547169811,90.18867924528301
Scoliosis__S_33.jpg,13,L1,2,181,433.1933701657459,167.82872928176795
Scoliosis__S_33.jpg,13,L1,4,227,445.76651982378854,80.55506607929516
Scoliosis__S_33.jpg,13,L1,11,184,457.3532608695652,153.72826086956522
Scoliosis__S_33.jpg,14,L2,1,521,462.1573896353167,80.42994241842611
Scoliosis__S_33.jpg,14,L2,3,283,469.92932862190816,149.98586572438163
Scoliosis__S_33.jpg,14,L2,14,42,483.7142857142857,139.66666666666666
Scoliosis__S_33.jpg,14,L2,30,92,562.9782608695652,110.34782608695652
Scoliosis__S_33.jpg,15,L3,1,1207,496.84092792046397,75.39850869925435
Scoliosis__S_33.jpg,15,L3,3,790,500.3151898734177,145.96582278481011
Scoliosis__S_33.jpg,15,L3,5,44,494.5681818181818,116.3409090909091
Scoliosis__S_33.jpg,16,L4,1,2582,534.6158017041054,104.21068938807126
Scoliosis__S_33.jpg,16,L4,7,339,566.7817109144543,145.1946902654867
Scoliosis__S_33.jpg,17,L5,1,224,555.4196428571429,138.72321428571428
Scoliosis__S_33.jpg,17,L5,2,340,565.0588235294117,69.99705882352941
Scoliosis__S_33.jpg,17,L5,3,91,575.4505494505495,129.92307692307693
Scoliosis__S_33.jpg,17,L5,15,363,588.5041322314049,112.16804407713498
Scoliosis__S_44.jpg,1,T1,1,2184,38.12408424908425,182.68589743589743
Scoliosis__S_44.jpg,2,T2,1,1809,64.58651188501935,174.0099502487562
Scoliosis__S_44.jpg,3,T3,1,3810,103.28057742782153,170.55958005249343
Scoliosis__S_44.jpg,3,T3,2,44,69.54545454545455,137.38636363636363
Scoliosis__S_44.jpg,4,T4,6,2806,138.26443335709195,143.98752672843906
Scoliosis__S_44.jpg,5,T5,2,1086,186.26887661141805,67.4134438305709
Scoliosis__S_44.jpg,5,T5,5,69,175.65217391304347,115.08695652173913
Scoliosis__S_44.jpg,5,T5,12,207,201.6183574879227,41.256038647343
Scoliosis__S_44.jpg,6,T6,6,55,201.38181818181818,42.03636363636364
Scoliosis__S_44.jpg,6,T6,10,40,203.25,61.775
Scoliosis__S_44.jpg,6,T6,16,51,212.72549019607843,41.509803921568626
Scoliosis__S_44.jpg,6,T6,24,916,313.12227074235807,177.70633187772927
Scoliosis__S_44.jpg,6,T6,34,88,339.07954545454544,190.375
Scoliosis__S_44.jpg,6,T6,43,59,343.8305084745763,222.4915254237288
Scoliosis__S_44.jpg,7,T7,1,3115,230.13772070626004,66.18138041733548
Scoliosis__S_44.jpg,7,T7,11,31,283.2903225806452,171.2258064516129
Scoliosis__S_44.jpg,8,T8,1,3945,264.66235741444865,93.44283903675539
Scoliosis__S_44.jpg,8,T8,18,1680,370.80892857142857,238.56607142857143
Scoliosis__S_44.jpg,8,T8,37,56,381.25,276.5357142857143
Scoliosis__S_44.jpg,8,T8,47,485,406.0247422680412,258.29484536082475
Scoliosis__S_44.jpg,9,T9,3,1171,289.3057216054654,131.05636208368915
Scoliosis__S_44.jpg,9,T9,10,366,309.3688524590164,204.36065573770492
Scoliosis__S_44.jpg,9,T9,15,57,335.12280701754383,234.80701754385964
Scoliosis__S_44.jpg,9,T9,27,111,357.22522522522524,255.2972972972973
Scoliosis__S_44.jpg,9,T9,49,55,388.4,273.2181818181818
Scoliosis__S_44.jpg,9,T9,56,37,392.7567567567568,233.02702702702703
Scoliosis__S_44.jpg,10,T10,1,371,309.0134770889488,144.68733153638814
Scoliosis__S_44.jpg,10,T10,11,482,333.62033195020746,216.051867219917
Scoliosis__S_44.jpg,10,T10,14,42,361.9047619047619,268.4047619047619
Scoliosis__S_44.jpg,10,T10,25,31,404.06451612903226,277.64516129032256
Scoliosis__S_44.jpg,14,L2,1,648,460.11574074074076,255.1064814814815
Scoliosis__S_44.jpg,14,L2,8,185,471.1837837837838,206.97837837837838
Scoliosis__S_44.jpg,15,L3,4,36,461.5,228.16666666666666
Scoliosis__S_44.jpg,15,L3,5,79,465.8481012658228,278.26582278481015
Scoliosis__S_44.jpg,15,L3,6,554,476.7671480144404,248.23826714801444
Scoliosis__S_44.jpg,15,L3,10,2131,497.29422806194276,212.51806663538244
Scoliosis__S_44.jpg,15,L3,13,233,523.6566523605151,250.29184549356222
Scoliosis__S_44.jpg,16,L4,1,242,496.1198347107438,259.35537190082647
Scoliosis__S_44.jpg,16,L4,2,3217,531.6406589990675,207.31893068075848
Scoliosis__S_44.jpg,16,L4,5,924,535.3084415584416,134.83008658008657
Scoliosis__S_44.jpg,16,L4,10,132,557.6212121212121,134.66666666666666
Scoliosis__S_44.jpg,16,L4,14,314,563.5095541401274,211.07324840764332
Scoliosis__S_44.jpg,17,L5,1,5508,582.0388525780683,157.74364560639071
Scoliosis__S_44.jpg,17,L5,8,436,567.7454128440367,245.71330275229357
Scoliosis__S_45.jpg,1,T1,1,2920,85.3873287671233,159.14794520547946
Scoliosis__S_45.jpg,2,T2,1,2581,113.88647810925998,154.01123595505618
Scoliosis__S_45.jpg,3,T3,1,4088,157.83365949119374,155.49608610567515
Scoliosis__S_45.jpg,4,T4,7,2955,212.9637901861252,121.8741116751269
Scoliosis__S_45.jpg,5,T5,20,630,250.46507936507936,70.63333333333334
Scoliosis__S_45.jpg,5,T5,23,742,250.49191374663073,109.16981132075472
Scoliosis__S_45.jpg,6,T6,2,894,264.758389261745,82.62192393736018
Scoliosis__S_45.jpg,6,T6,55,466,356.17596566523605,49.24678111587983
Scoliosis__S_45.jpg,7,T7,1,1096,280.11678832116786,72.83667883211679
Scoliosis__S_45.jpg,7,T7,14,568,392.70598591549293,142.15140845070422
Scoliosis__S_45.jpg,7,T7,49,40,388.65,90.2
Scoliosis__S_45.jpg,7,T7,79,77,405.16883116883116,173.93506493506493
Scoliosis__S_45.jpg,8,T8,2,2279,306.39227731461165,57.604651162790695
Scoliosis__S_45.jpg,8,T8,74,1012,398.6808300395257,109.00691699604744
Scoliosis__S_45.jpg,8,T8,141,38,435.0,181.71052631578948
Scoliosis__S_45.jpg,9,T9,5,811,315.098643649815,82.57336621454994
Scoliosis__S_45.jpg,9,T9,25,53,332.1320754716981,59.18867924528302
Scoliosis__S_45.jpg,10,T10,1,990,333.6070707070707,84.45757575757575
Scoliosis__S_45.jpg,11,T11,4,2742,364.9843180160467,103.16119620714807
Scoliosis__S_45.jpg,12,T12,9,774,393.00258397932816,172.97674418604652
Scoliosis__S_45.jpg,12,T12,65,1511,424.05228325612177,175.75380542686963
Scoliosis__S_45.jpg,12,T12,80,115,432.75652173913045,224.9913043478261
Scoliosis__S_45.jpg,12,T12,92,50,444.1,205.16
Scoliosis__S_45.jpg,13,L1,43,162,441.7901234567901,218.4814814814815
Scoliosis__S_45.jpg,13,L1,81,93,442.59139784946234,162.19354838709677
Scoliosis__S_45.jpg,13,L1,111,115,454.25217391304346,181.02608695652174
Scoliosis__S_45.jpg,13,L1,124,391,466.9693094629156,241.8925831202046
Scoliosis__S_45.jpg,13,L1,128,162,468.1975308641975,189.38888888888889
Scoliosis__S_45.jpg,13,L1,138,146,485.2945205479452,191.17808219178082
Scoliosis__S_45.jpg,14,L2,1,1890,488.7962962962963,231.9169312169312
Scoliosis__S_45.jpg,14,L2,23,71,518.8732394366198,168.40845070422534
Scoliosis__S_45.jpg,14,L2,28,433,536.2817551963049,155.11778290993072
Scoliosis__S_45.jpg,15,L3,1,4872,522.6009852216749,228.59913793103448
Scoliosis__S_45.jpg,16,L4,1,180,531.5944444444444,257.93333333333334
Scoliosis__S_45.jpg,16,L4,3,1088,555.78125,209.12683823529412
Scoliosis__S_45.jpg,16,L4,12,514,574.704280155642,142.36381322957197
Scoliosis__S_45.jpg,17,L5,1,59,560.4745762711865,115.38983050847457
Scoliosis__S_45.jpg,17,L5,2,3685,584.0409769335142,190.24070556309363
Scoliosis__S_48.jpg,1,T1,1,2186,92.08417200365965,189.18709972552608
Scoliosis__S_48.jpg,2,T2,1,3334,128.9730053989202,181.64607078584282
Scoliosis__S_48.jpg,3,T3,1,220,137.58636363636364,150.95454545454547
Scoliosis__S_48.jpg,3,T3,2,2541,163.71782762691853,182.52735143644236
Scoliosis__S_48.jpg,4,T4,9,1442,193.25658807212204,178.5887656033287
Scoliosis__S_48.jpg,4,T4,52,1262,261.6022187004754,145.09587955625992
Scoliosis__S_48.jpg,5,T5,12,1091,222.59395050412465,157.987167736022
Scoliosis__S_48.jpg,5,T5,40,189,245.1904761904762,123.8941798941799
Scoliosis__S_48.jpg,5,T5,61,30,251.2,143.0
Scoliosis__S_48.jpg,5,T5,63,45,255.17777777777778,117.37777777777778
Scoliosis__S_48.jpg,5,T5,102,30,270.1333333333333,114.43333333333334
Scoliosis__S_48.jpg,6,T6,4,32,210.90625,139.46875
Scoliosis__S_48.jpg,6,T6,19,147,230.18367346938774,139.80272108843536
Scoliosis__S_48.jpg,6,T6,41,42,240.04761904761904,138.6904761904762
Scoliosis__S_48.jpg,6,T6,47,274,252.7810218978102,129.7919708029197
Scoliosis__S_48.jpg,6,T6,81,1527,288.2062868369352,111.27897838899804
Scoliosis__S_48.jpg,7,T7,1,715,301.4125874125874,77.18041958041958
Scoliosis__S_48.jpg,7,T7,23,31,312.1290322580645,43.32258064516129
Scoliosis__S_48.jpg,7,T7,29,31,328.2903225806452,58.87096774193548
Scoliosis__S_48.jpg,7,T7,41,56,378.73214285714283,111.375
Scoliosis__S_48.jpg,7,T7,58,475,396.3852631578947,138.30736842105264
Scoliosis__S_48.jpg,7,T7,81,925,422.0778378378378,124.74486486486487
Scoliosis__S_48.jpg,7,T7,184,37,448.94594594594594,135.72972972972974
Scoliosis__S_48.jpg,8,T8,9,326,306.67791411042947,56.3159509202454
Scoliosis__S_48.jpg,8,T8,17,5252,373.0257044935263,100.65156130997715
Scoliosis__S_48.jpg,8,T8,50,4968,445.3756038647343,193.454307568438
Scoliosis__S_48.jpg,9,T9,1,115,315.75652173913045,111.44347826086957
Scoliosis__S_48.jpg,9,T9,9,247,335.03643724696354,108.35222672064778
Scoliosis__S_48.jpg,9,T9,12,38,334.0,69.02631578947368
Scoliosis__S_48.jpg,9,T9,20,82,347.109756097561,86.78048780487805
Scoliosis__S_48.jpg,9,T9,40,203,480.2413793103448,193.26600985221674
Scoliosis__S_48.jpg,9,T9,90,30,495.03333333333336,210.13333333333333
Scoliosis__S_48.jpg,10,T10,1,37,330.86486486486484,48.67567567567568
Scoliosis__S_48.jpg,10,T10,3,1333,353.44786196549137,55.941485371342836
Scoliosis__S_48.jpg,10,T10,9,68,340.72058823529414,117.1470588235294
Scoliosis__S_48.jpg,10,T10,18,34,355.52941176470586,108.76470588235294
Scoliosis__S_48.jpg,11,T11,7,365,358.52054794520546,123.91232876712328
Scoliosis__S_48.jpg,11,T11,8,139,360.49640287769785,54.597122302158276
Scoliosis__S_48.jpg,11,T11,41,45,398.3777777777778,108.5111111111111
Scoliosis__S_48.jpg,11,T11,51,965,497.07150259067356,209.22487046632125
Scoliosis__S_48.jpg,11,T11,87,173,524.6878612716763,215.19653179190752
Scoliosis__S_48.jpg,13,L1,1,98,432.0,133.81632653061226
Scoliosis__S_48.jpg,13,L1,5,458,460.4279475982533,156.37991266375545
Scoliosis__S_48.jpg,14,L2,6,527,477.24098671726756,166.40037950664137
Scoliosis__S_48.jpg,14,L2,23,192,497.0416666666667,242.3125
Scoliosis__S_48.jpg,14,L2,60,77,513.2337662337662,247.84415584415584
Scoliosis__S_48.jpg,14,L2,62,218,516.6330275229358,206.55504587155963
Scoliosis__S_48.jpg,14,L2,82,177,536.5367231638418,223.4915254237288
Scoliosis__S_48.jpg,15,L3,2,1474,507.7523744911805,172.59226594301222
Scoliosis__S_48.jpg,15,L3,8,72,499.06944444444446,237.02777777777777
Scoliosis__S_48.jpg,15,L3,11,174,509.8333333333333,239.76436781609195
Scoliosis__S_48.jpg,15,L3,23,241,541.0746887966804,160.38174273858922
Scoliosis__S_48.jpg,15,L3,30,46,540.695652173913,217.34782608695653
Scoliosis__S_48.jpg,16,L4,1,48,524.4166666666666,231.625
Scoliosis__S_48.jpg,16,L4,6,648,541.2592592592592,181.41820987654322
Scoliosis__S_48.jpg,16,L4,8,41,546.439024390244,152.0
Scoliosis__S_48.jpg,16,L4,11,99,563.89898989899,159.21212121212122
Scoliosis__S_48.jpg,16,L4,12,37,565.0540540540541,174.0
Scoliosis__S_64.jpg,1,T1,1,213,45.66197183098591,269.5492957746479
Scoliosis__S_64.jpg,1,T1,2,220,126.36818181818182,227.6818181818182
Scoliosis__S_64.jpg,1,T1,3,211,144.24644549763033,254.95734597156397
Scoliosis__S_64.jpg,2,T2,2,33,55.696969696969695,263.42424242424244
Scoliosis__S_64.jpg,2,T2,3,193,64.22279792746114,269.83937823834196
Scoliosis__S_64.jpg,2,T2,4,1314,155.66590563165906,229.90258751902587
Scoliosis__S_64.jpg,3,T3,4,572,172.41433566433565,208.91783216783216
Scoliosis__S_64.jpg,4,T4,9,1589,192.11390811831342,194.15040906230334
Scoliosis__S_64.jpg,4,T4,14,53,179.35849056603774,235.35849056603774
Scoliosis__S_64.jpg,5,T5,3,1156,213.82785467128028,155.03373702422147
Scoliosis__S_64.jpg,5,T5,9,30,202.03333333333333,215.7
Scoliosis__S_64.jpg,5,T5,16,33,212.33333333333334,205.9090909090909
Scoliosis__S_64.jpg,5,T5,24,98,219.01020408163265,187.77551020408163
Scoliosis__S_64.jpg,5,T5,68,104,272.25961538461536,115.70192307692308
Scoliosis__S_64.jpg,6,T6,19,62,225.7741935483871,157.83870967741936
Scoliosis__S_64.jpg,6,T6,20,483,232.05175983436854,132.61904761904762
Scoliosis__S_64.jpg,6,T6,59,1411,298.8114812189936,85.92345854004252
Scoliosis__S_64.jpg,6,T6,66,69,293.6376811594203,113.0
Scoliosis__S_64.jpg,6,T6,76,2647,350.6475255005667,89.56063468077069
Scoliosis__S_64.jpg,7,T7,1,832,248.15504807692307,114.26682692307692
Scoliosis__S_64.jpg,7,T7,10,275,287.66545454545457,93.81454545454545
Scoliosis__S_64.jpg,7,T7,11,86,287.25581395348837,70.94186046511628
Scoliosis__S_64.jpg,7,T7,15,35,298.0,63.97142857142857
Scoliosis__S_64.jpg,7,T7,41,62,378.11290322580646,123.37096774193549
Scoliosis__S_64.jpg,7,T7,45,194,399.17525773195877,85.84020618556701
Scoliosis__S_64.jpg,7,T7,54,65,403.87692307692305,138.83076923076922
Scoliosis__S_64.jpg,8,T8,16,100,314.86,57.2
Scoliosis__S_64.jpg,8,T8,35,2992,403.3135026737968,116.44451871657753
Scoliosis__S_64.jpg,8,T8,68,48,448.9791666666667,197.0
Scoliosis__S_64.jpg,8,T8,73,193,462.0362694300518,186.71502590673575
Scoliosis__S_64.jpg,8,T8,80,182,461.010989010989,158.46153846153845
Scoliosis__S_64.jpg,8,T8,118,76,482.39473684210526,174.27631578947367
Scoliosis__S_64.jpg,8,T8,121,37,481.64864864864865,211.40540540540542
Scoliosis__S_64.jpg,9,T9,11,50,450.06,185.76
Scoliosis__S_64.jpg,9,T9,18,1926,483.2217030114226,204.80529595015577
Scoliosis__S_64.jpg,10,T10,42,33,487.1515151515151,212.6969696969697
Scoliosis__S_64.jpg,10,T10,102,36,506.0,188.80555555555554
Scoliosis__S_64.jpg,10,T10,170,40,520.8,225.025
Scoliosis__S_64.jpg,11,T11,1,36,364.1666666666667,125.58333333333333
Scoliosis__S_64.jpg,11,T11,15,37,390.27027027027026,141.3783783783784
Scoliosis__S_64.jpg,11,T11,72,90,481.6111111111111,236.72222222222223
Scoliosis__S_64.jpg,11,T11,111,137,495.6788321167883,239.2992700729927
Scoliosis__S_64.jpg,11,T11,130,32,499.09375,193.625
Scoliosis__S_64.jpg,11,T11,174,38,508.86842105263156,239.05263157894737
Scoliosis__S_64.jpg,11,T11,193,835,535.6514970059881,226.2994011976048
Scoliosis__S_64.jpg,11,T11,235,362,561.9530386740331,235.2707182320442
Scoliosis__S_64.jpg,12,T12,2,2119,425.6908919301557,163.78527607361963
Scoliosis__S_64.jpg,12,T12,3,73,390.6027397260274,175.1095890410959
Scoliosis__S_64.jpg,12,T12,19,44,449.34090909090907,214.20454545454547
Scoliosis__S_64.jpg,12,T12,45,58,471.3103448275862,163.29310344827587
Scoliosis__S_64.jpg,12,T12,53,30,472.46666666666664,231.96666666666667
Scoliosis__S_64.jpg,12,T12,79,63,501.41269841269843,183.95238095238096
Scoliosis__S_64.jpg,12,T12,130,59,524.6949152542373,205.89830508474577
Scoliosis__S_64.jpg,13,L1,60,43,454.1162790697674,141.69767441860466
Scoliosis__S_64.jpg,14,L2,16,40,501.075,250.6
Scoliosis__S_64.jpg,14,L2,28,118,516.8220338983051,198.90677966101694
Scoliosis__S_64.jpg,14,L2,47,85,527.1058823529412,244.96470588235294
Scoliosis__S_64.jpg,14,L2,56,101,533.7524752475248,199.01980198019803
Scoliosis__S_64.jpg,15,L3,6,131,530.1832061068702,254.78625954198472
Scoliosis__S_64.jpg,15,L3,8,135,540.5555555555555,194.93333333333334
Scoliosis__S_64.jpg,16,L4,3,393,549.7455470737914,256.0610687022901
Scoliosis__S_64.jpg,16,L4,7,457,560.2078774617067,199.38512035010942
Scoliosis__S_64.jpg,16,L4,19,36,568.1944444444445,135.22222222222223
Scoliosis__S_64.jpg,17,L5,5,374,582.0,133.74866310160428
Scoliosis__S_64.jpg,17,L5,6,34,573.2352941176471,252.94117647058823
Scoliosis__S_64.jpg,17,L5,8,58,631.7068965517242,210.22413793103448
Scoliosis__S_67.jpg,1,T1,1,1624,82.93226600985221,169.54187192118226
Scoliosis__S_67.jpg,2,T2,1,1892,103.85623678646934,176.83879492600423
Scoliosis__S_67.jpg,2,T2,5,33,165.45454545454547,129.72727272727272
Scoliosis__S_67.jpg,3,T3,1,3536,144.59445701357467,178.39762443438914
Scoliosis__S_67.jpg,4,T4,3,36,135.19444444444446,148.91666666666666
Scoliosis__S_67.jpg,4,T4,6,30,135.83333333333334,172.63333333333333
Scoliosis__S_67.jpg,4,T4,11,295,154.5491525423729,153.58305084745763
Scoliosis__S_67.jpg,4,T4,12,115,164.76521739130436,209.34782608695653
Scoliosis__S_67.jpg,4,T4,15,31,160.90322580645162,137.25806451612902
Scoliosis__S_67.jpg,4,T4,16,90,161.53333333333333,190.98888888888888
Scoliosis__S_67.jpg,4,T4,38,1712,187.59228971962617,136.01869158878506
Scoliosis__S_67.jpg,5,T5,5,31,183.3548387096774,156.03225806451613
Scoliosis__S_67.jpg,5,T5,14,84,192.9047619047619,136.13095238095238
Scoliosis__S_67.jpg,5,T5,24,1392,210.14439655172413,109.9992816091954
Scoliosis__S_67.jpg,5,T5,48,350,260.5,53.505714285714284
Scoliosis__S_67.jpg,5,T5,62,40,279.475,80.425
Scoliosis__S_67.jpg,6,T6,2,1144,227.381993006993,93.4798951048951
Scoliosis__S_67.jpg,6,T6,43,39,253.92307692307693,67.56410256410257
Scoliosis__S_67.jpg,6,T6,46,76,264.82894736842104,65.14473684210526
Scoliosis__S_67.jpg,6,T6,51,150,277.35333333333335,69.43333333333334
Scoliosis__S_67.jpg,6,T6,64,816,305.87867647058823,123.86887254901961
Scoliosis__S_67.jpg,6,T6,88,78,314.2307692307692,194.03846153846155
Scoliosis__S_67.jpg,6,T6,133,220,329.30454545454546,207.95454545454547
Scoliosis__S_67.jpg,6,T6,199,32,341.25,215.46875
Scoliosis__S_67.jpg,7,T7,1,121,225.8181818181818,55.32231404958678
Scoliosis__S_67.jpg,7,T7,3,1419,244.0725863284003,89.9816772374912
Scoliosis__S_67.jpg,7,T7,18,114,271.5263157894737,79.91228070175438
Scoliosis__S_67.jpg,7,T7,21,1381,306.3229543808834,162.4373642288197
Scoliosis__S_67.jpg,7,T7,58,40,327.375,185.0
Scoliosis__S_67.jpg,7,T7,77,30,333.3666666666667,163.5
Scoliosis__S_67.jpg,7,T7,79,264,338.15909090909093,187.9810606060606
Scoliosis__S_67.jpg,7,T7,117,100,363.2,210.13
Scoliosis__S_67.jpg,7,T7,128,38,381.3421052631579,236.6578947368421
Scoliosis__S_67.jpg,7,T7,132,94,385.3936170212766,219.48936170212767
Scoliosis__S_67.jpg,8,T8,7,894,266.70805369127515,105.76845637583892
Scoliosis__S_67.jpg,8,T8,13,457,284.9431072210066,127.91028446389497
Scoliosis__S_67.jpg,8,T8,86,504,343.26785714285717,180.31944444444446
Scoliosis__S_67.jpg,8,T8,89,136,340.5220588235294,226.63235294117646
Scoliosis__S_67.jpg,8,T8,164,2246,382.0988423864648,222.45102404274266
Scoliosis__S_67.jpg,8,T8,195,35,425.9428571428571,159.31428571428572
Scoliosis__S_67.jpg,8,T8,196,453,430.53421633554086,223.39735099337747
Scoliosis__S_67.jpg,8,T8,202,81,437.95061728395063,154.90123456790124
Scoliosis__S_67.jpg,8,T8,208,368,448.35869565217394,187.24728260869566
Scoliosis__S_67.jpg,8,T8,209,35,447.25714285714287,134.62857142857143
Scoliosis__S_67.jpg,8,T8,220,65,454.24615384615385,134.4923076923077
Scoliosis__S_67.jpg,8,T8,231,411,462.4379562043796,182.58880778588806
Scoliosis__S_67.jpg,8,T8,236,72,467.2083333333333,136.73611111111111
Scoliosis__S_67.jpg,9,T9,27,61,338.8032786885246,236.11475409836066
Scoliosis__S_67.jpg,9,T9,33,35,350.22857142857146,164.74285714285713
Scoliosis__S_67.jpg,10,T10,1,139,291.32374100719426,118.82014388489209
Scoliosis__S_67.jpg,10,T10,4,35,356.6857142857143,244.0
Scoliosis__S_67.jpg,11,T11,1,352,368.30397727272725,258.53409090909093
Scoliosis__S_67.jpg,11,T11,3,125,371.488,176.544
Scoliosis__S_67.jpg,11,T11,7,40,390.925,244.575
Scoliosis__S_67.jpg,12,T12,4,1578,413.60266159695817,187.30735107731306
Scoliosis__S_67.jpg,12,T12,5,569,401.3567662565905,257.41124780316346
Scoliosis__S_67.jpg,12,T12,14,286,427.81468531468533,247.17832167832168
Scoliosis__S_67.jpg,12,T12,20,345,445.7130434782609,153.7913043478261
Scoliosis__S_67.jpg,12,T12,33,991,465.6226034308779,190.47426841574168
Scoliosis__S_67.jpg,12,T12,45,40,449.975,201.35
Scoliosis__S_67.jpg,12,T12,64,43,460.2093023255814,156.65116279069767
Scoliosis__S_67.jpg,12,T12,102,163,482.5828220858896,130.36196319018404
Scoliosis__S_67.jpg,12,T12,116,33,501.2121212121212,117.9090909090909
Scoliosis__S_67.jpg,13,L1,5,103,436.24271844660194,246.49514563106797
Scoliosis__S_67.jpg,13,L1,21,413,456.96610169491527,232.7675544794189
